designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 4264967052519870976",4264967052519870976,284.1808964536689,-1.7713496751994828,0.3406975909449055,-1.4829919535083997,-1.9553896939982816,0.97285163,19.202383,1.9926739,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967052519890688",4264967052519890688,284.18646089033774,-1.7722779316152988,-0.0961569216821552,-2.5150610624219003,-5.463379611940118,0.99134797,17.810001,2.5366974,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4264967052519890944",4264967052519890944,284.1873657473469,-1.7696325384792695,0.16578637682322528,-4.506684317768142,-8.82370738098886,0.91041625,20.270086,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967052519891072",4264967052519891072,284.1812118861435,-1.769213721994585,0.42573819944724717,-3.650084141972056,-3.8065715101482533,1.3318431,18.920572,2.3317509,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967052519909120",4264967052519909120,284.18266198991853,-1.7651911673136764,0.4408036012456621,0.2979057712126069,-1.1738776547766232,0.995334,18.378468,1.8697891,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3782.0007,4.8714,-0.7158,672.5649,0.3291,0.2331,0.1271
"Gaia DR3 4264967052521293824",4264967052521293824,284.1889780588217,-1.7735013101311217,0.9165857185173851,-1.949459524918028,-3.286840582640762,1.0860023,19.061628,1.9793377,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967052521294720",4264967052521294720,284.18606234979455,-1.7745511870346948,0.3207835656705968,-1.4885382579269069,-4.213981426031155,1.032543,18.319876,1.7788887,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3767.1226,4.4743,-1.2383,809.6606,0.288,0.205,0.1106
"Gaia DR3 4264967052521295744",4264967052521295744,284.1919686961188,-1.77273016774536,0.16991479485429023,-1.2614365738216289,-4.185824886341065,1.1638486,18.546026,1.925148,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3595.223,4.4701,-1.0496,722.5456,0.3652,0.2539,0.1393
"Gaia DR3 4264967052530574464",4264967052530574464,284.17540691172087,-1.7725099487780724,0.16333245378349864,-2.236966910035363,-1.6077353557035934,1.0800163,18.727062,2.5605736,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3754.8933,4.4345,-1.3427,567.523,1.963,1.336,0.7306
"Gaia DR3 4264967052530575232",4264967052530575232,284.1783284635422,-1.7771888631310686,0.06623917491488657,-6.373068204881864,-6.993937053525864,1.0392603,19.266165,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967052535075712",4264967052535075712,284.1871239926255,-1.7689246431686498,0.27156495363560224,-2.0154554336083144,-2.4374655377200596,1.067635,17.753464,1.8419304,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4418.942,4.3379,-1.5136,1060.5131,1.5272,1.1226,0.613
"Gaia DR3 4264967056826250752",4264967056826250752,284.1941622829529,-1.772072698677497,0.08094118020715171,-3.357234291523667,-6.925128035562244,0.98779064,18.523546,2.0284615,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826253696",4264967056826253696,284.18686976873846,-1.7780595632459946,-1.5658423312428762,-1.8496131271560916,-7.483438465962397,1.3253875,19.539818,2.4333363,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826254208",4264967056826254208,284.1907884963082,-1.7746124894095536,-1.9515034437154706,1.8189282436135834,3.7991066308173917,1.0376054,20.648706,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826254848",4264967056826254848,284.192858018316,-1.7728198488875275,0.17391429976242923,-2.133974888410192,-2.7080485957072113,1.0887933,20.296747,2.5293446,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826255744",4264967056826255744,284.18928561227887,-1.775775698533387,0.11181909481510044,-3.2460805422922494,-3.5718800173967953,1.0984998,20.286287,1.3560619,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826263296",4264967056826263296,284.19007751440785,-1.7742652139961659,,,,,20.890097,0.8686161,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826265088",4264967056826265088,284.1844885351433,-1.7786250087909545,2.952508899927942,-1.617815782325856,-3.4478713206551075,1.0140414,20.561378,1.8984203,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826271232",4264967056826271232,284.1864566943843,-1.776626749213769,0.2931502232607382,-0.13846895697175182,-1.7488138879845898,1.2021532,20.219568,1.7443542,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826271744",4264967056826271744,284.1829207542862,-1.779540564390075,,,,,20.983946,2.1715012,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826272384",4264967056826272384,284.1853018996286,-1.777395352097768,,,,,20.817144,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826273920",4264967056826273920,284.1913932254179,-1.7719685567674135,0.04292812711628262,-2.6943685848407894,-7.100856309207454,1.0451797,19.439217,1.8502254,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826275840",4264967056826275840,284.1871442290483,-1.775378039622566,0.06992786594951014,-2.1785942420609574,-1.5840814152996905,1.2321453,18.215755,1.8536911,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4264967056826275968",4264967056826275968,284.1873216910317,-1.7752897650584503,,,,,20.071182,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826279296",4264967056826279296,284.185186906148,-1.7767668380738484,0.057606426919994166,-2.2769812502444218,-6.775969779192488,0.9978852,19.70311,1.9963493,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826282112",4264967056826282112,284.18840731302174,-1.773476276198086,-0.3058359392896954,-3.817658514799007,-5.402566576341953,0.96348387,19.31021,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826282240",4264967056826282240,284.1896150390951,-1.7724287344537055,0.27111524373301743,-2.4931005474615473,-4.795395040210785,0.9617367,20.176184,1.5472488,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826286592",4264967056826286592,284.1831218606288,-1.77762495461306,0.2927347897850817,-1.887896024060063,-4.570779492777309,1.0060601,18.961834,1.9898758,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3542.0925,4.6135,-1.3213,627.4379,0.1076,0.0743,0.0422
"Gaia DR3 4264967056826290432",4264967056826290432,284.19107309852376,-1.7704248765688682,0.5621870874756827,0.8205181266430018,-3.915707205047693,1.1022431,18.695473,1.7400894,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826290944",4264967056826290944,284.18942974974294,-1.7717598186948673,-0.23261649577047455,-2.643178154335764,-5.593199430761058,0.99720234,20.210707,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826291712",4264967056826291712,284.185725312182,-1.7742786011865601,0.6601279543064495,-0.6448683402717349,-7.2921605886517575,1.0028056,19.963095,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826292608",4264967056826292608,284.1812231969833,-1.778334315101593,0.43048271753589934,-2.669625408802062,-4.412129752918929,0.98388106,19.594673,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826292864",4264967056826292864,284.18090990369166,-1.7787950395333283,0.09042910899861661,-2.6906682595789713,-5.645041160116249,1.3246831,19.356976,2.2719326,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826294144",4264967056826294144,284.18947331554136,-1.7712347771705745,-0.24894902732131108,-5.501701933834427,-9.298166615619964,1.0924959,19.61382,2.1744804,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826298752",4264967056826298752,284.18738786066257,-1.7724348231725002,-0.5082442958248262,0.7744990289512838,-2.5627811677136347,0.9221516,20.259386,1.751276,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826301440",4264967056826301440,284.18080498954504,-1.7777766446162766,1.2811966564287145,-1.8570949967453296,-1.476590567998439,0.9976199,19.820356,1.8977032,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826303616",4264967056826303616,284.1862269897338,-1.7729642125398213,-0.0824285699067877,1.2004092477868586,-2.371693693728578,0.9424732,18.415543,1.8146667,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826305664",4264967056826305664,284.18211830435365,-1.7760773210495073,-0.3193374190515923,-3.5245015890050544,-4.185494033276355,1.0429668,19.203182,2.674286,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826313216",4264967056826313216,284.18422629470757,-1.7732762851771893,0.16247776836937564,-2.8428316730410716,-7.485413195581177,0.8839199,20.133135,1.8827591,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826314112",4264967056826314112,284.1879729881136,-1.7699830054182502,0.6208122479130289,-0.24643456175444522,-2.082903687953057,0.9940471,19.422585,2.2390862,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826314368",4264967056826314368,284.18637647143015,-1.771285159499518,-0.27338001606042645,-3.0920786941202536,-3.444867766383614,0.9595911,20.017365,1.7318382,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826320896",4264967056826320896,284.1827414770924,-1.773484513673055,,,,,20.86911,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826323456",4264967056826323456,284.18472001634007,-1.7714305731385083,-0.5026608012794688,-1.9054200009371192,-1.0354081110688889,1.0698951,19.789322,2.0320168,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826323968",4264967056826323968,284.1851829360351,-1.7703870138400548,,,,,20.581406,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826324224",4264967056826324224,284.18547751224133,-1.770733695937735,0.28403181837771446,2.595781703299877,-1.048128431840038,1.0619996,18.841644,1.8865662,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3682.6013,4.4327,-1.7481,671.0705,0.317,0.2236,0.1205
"Gaia DR3 4264967056826325120",4264967056826325120,284.1816203036347,-1.773982019182473,0.12166526619465842,-1.7399103333738402,-6.1111461869283135,1.027783,19.050467,2.1429996,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826325248",4264967056826325248,284.1827931440178,-1.7729693936516515,-0.19923002485649183,-0.3283150135639872,-3.129310929964864,1.3754921,19.25935,2.084032,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826329344",4264967056826329344,284.185467659567,-1.7700080060674324,,,,,20.55215,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826329472",4264967056826329472,284.1858519457925,-1.7699638478625603,0.2576114498961064,0.7452041916027966,-3.056330173399034,1.1106571,20.043179,1.8956318,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826334464",4264967056826334464,284.1863526553767,-1.7688006876412394,-0.2873660281658369,-2.862495045928826,-4.332171388476999,1.2149228,20.42679,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826334976",4264967056826334976,284.1842515000079,-1.7704499580317055,-0.13455578078082406,-3.134423269117656,-5.082314432918952,1.0477442,19.573023,2.2406445,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826335232",4264967056826335232,284.17964077458595,-1.7742960788879871,-0.13043101590718423,-2.448543324767424,-3.682592952451598,2.8055966,16.988619,2.5049868,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4264967056826335360",4264967056826335360,284.1798563093527,-1.774180123820213,,,,,18.910358,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826339968",4264967056826339968,284.1803474187936,-1.7731200231721458,-0.34700046323001144,-1.9717174292797983,-7.0283826790883355,1.068805,19.824492,2.1889324,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826340224",4264967056826340224,284.17730395114785,-1.7756330912211282,-0.18605851416344904,-0.4376295994892955,-3.0676468503768275,0.9739371,18.98072,1.8757019,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3573.25,4.5279,-1.6119,623.6812,0.0903,0.0633,0.0343
"Gaia DR3 4264967056826341760",4264967056826341760,284.1841731637218,-1.7693761102354055,,,,,19.549198,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826349568",4264967056826349568,284.18418412124066,-1.7687751443764221,-1.0224441229617238,-3.4683184076909135,-5.971451861553454,0.91447574,20.387201,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826349952",4264967056826349952,284.1821031284968,-1.7700126081166372,,,,,20.576778,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826350080",4264967056826350080,284.18224592299384,-1.77033454808464,-0.2650197217830389,-1.845631130450751,-1.9756250490727614,0.9432664,19.995163,1.7904148,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826352000",4264967056826352000,284.18274522768695,-1.769647328887118,-0.28654367357705796,-1.8279245795250414,-4.172471907641981,1.0369503,18.960392,2.200077,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3708.4783,4.8318,-0.8297,646.9776,1.059,0.7304,0.402
"Gaia DR3 4264967056826354816",4264967056826354816,284.17695275616876,-1.7737416989458226,0.5319289850518663,0.34691851372569715,-1.2550758479869057,1.0437046,17.289019,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826357120",4264967056826357120,284.18645643202956,-1.765623523464131,0.47842206267710385,3.3482591044830303,-4.189111517623192,1.1059115,19.67394,2.1094112,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826357248",4264967056826357248,284.17927822786606,-1.7717182744417572,-3.0377801244937457,-0.7483137691849083,-2.1394577952143417,1.359992,20.140516,2.0181694,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826359936",4264967056826359936,284.18275847291847,-1.7686429808412778,-0.045314200229498114,-3.6043908969643548,-5.610060322937937,1.0431213,18.494093,2.0980606,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3816.7117,4.7743,-0.4681,681.5156,0.9873,0.6866,0.3785
"Gaia DR3 4264967056826361600",4264967056826361600,284.1844813145935,-1.7669053908612078,0.8620906166005087,-2.1221662622239608,0.5879024426016733,1.0295994,19.416306,2.6848087,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826361984",4264967056826361984,284.18062103879095,-1.7692422224589575,-0.3124085658441256,0.15384988293673002,-1.3773119150211504,0.970785,20.395632,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826362112",4264967056826362112,284.18146198656814,-1.769388673271798,,,,,20.643368,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826367616",4264967056826367616,284.1820159232876,-1.7683384051809308,,,,,20.71491,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826369664",4264967056826369664,284.1752227487495,-1.7738622792782517,-0.5599036572177128,-2.0373069522593283,-6.314601871320969,1.0421934,20.288914,2.6995506,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826370944",4264967056826370944,284.1834364945593,-1.7667919709469242,,,,,20.603117,2.0519905,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826371200",4264967056826371200,284.1768141237239,-1.7723890633354082,0.7589849396631214,-3.627942636319946,-7.383665228018459,1.0177342,19.53293,2.1889343,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826378240",4264967056826378240,284.1786521284763,-1.7697154459592952,,,,,19.186003,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826379520",4264967056826379520,284.18245489982814,-1.7663785919422115,-0.7408158223705725,0.3486876939266739,-5.584280264947067,0.8942552,20.386547,2.0315723,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826381056",4264967056826381056,284.18322989643065,-1.7653979815974508,,,,,20.805431,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826381184",4264967056826381184,284.1758093640438,-1.7717006135117095,,,,,20.686733,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826389632",4264967056826389632,284.18045197196943,-1.7667524667667265,,,,,20.718252,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826391168",4264967056826391168,284.1797831608168,-1.7672189644818401,,,,,19.605883,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826391680",4264967056826391680,284.1761944489107,-1.770194687446443,0.652502819204172,-3.962725792487374,-8.344652355311265,1.0847508,20.438725,1.8677425,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967056826394496",4264967056826394496,284.18107948969566,-1.7656889372554556,-1.0071548701115487,-2.884347702748203,-5.433490398077353,1.0065131,20.136446,1.9739952,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
